Справочник.Банки Version stamp VERSTAMP
Справочник.Банки (P)Местонахождение SP164
Справочник.Банки (P)КоррСчет SP165
Справочник.Банки (P)Телефоны SP167
Справочник.Банки (P)Адрес SP166
Справочник.БанковскиеСчета Row ID ROW_ID
Справочник.БанковскиеСчета ID object ID
Справочник.БанковскиеСчета object code CODE
Справочник.БанковскиеСчета object description DESCR
Справочник.БанковскиеСчета Object is Marked for ISMARK
Справочник.БанковскиеСчета Version stamp VERSTAMP
Справочник.БанковскиеСчета (P)Банк SP1712
Справочник.БанковскиеСчета (P)БанкДляРасчетов SP2410
Справочник.БанковскиеСчета (P)ВалютаСчета SP1713
Справочник.БанковскиеСчета (P)ВидСчета SP1714
Справочник.БанковскиеСчета (P)ДатаЗакрытияСчета SP1717
Справочник.БанковскиеСчета (P)ДатаОткрытияСчета SP1716
Справочник.БанковскиеСчета (P)МесяцПрописью SP2412
Справочник.БанковскиеСчета (P)НомерИДатаРазреше SP1715
Справочник.БанковскиеСчета (P)НомерСчета SP4219
Справочник.БанковскиеСчета (P)СуммаБез00Копеек SP2411
Справочник.БанковскиеСчета (P)ЮрФизЛицо SP2409
Справочник.БанковскиеСчета (P)Назначение SP2413
Справочник.БанковскиеСчета (P)РеквизитыПлательщ SP6129
Справочник.Валюты Row ID ROW_ID
Справочник.Валюты ID object ID
Справочник.Валюты object code CODE
Справочник.Валюты object description DESCR
Справочник.Валюты Object is Marked for ISMARK
Справочник.Валюты Version stamp VERSTAMP
Справочник.Валюты (P)ПолнНаименование SP18
Справочник.Валюты (P)ИмяФайлаПрописи SP15
Справочник.ВидыСвойств Row ID ROW_ID
Справочник.ВидыСвойств ID object ID
Справочник.ВидыСвойств ID parent obj PARENTID
Справочник.ВидыСвойств object code CODE
Справочник.ВидыСвойств object description DESCR
Справочник.ВидыСвойств Is Line - Folder ISFOLDER
Справочник.ВидыСвойств Object is Marked for ISMARK
Справочник.ВидыСвойств Version stamp VERSTAMP
Справочник.ВидыСвойств (P)Каталог SP547
Справочник.ВидыСвойств (P)ИдентификаторВКат SP549
Справочник.ВидыСвойств (P)Множественность SP548
Справочник.ВидыСубконто Row ID ROW_ID
Справочник.ВидыСубконто ID object ID
Справочник.ВидыСубконто object code CODE
Справочник.ВидыСубконто object description DESCR
Справочник.ВидыСубконто Object is Marked for ISMARK
Справочник.ВидыСубконто Version stamp VERSTAMP
Справочник.ВидыСубконто (P)ТипЗначенияТорг SP2530
Справочник.ВидыСубконто (P)ТипЗначенияБух SP5356
Справочник.ВидыСубконто (P)Идентификатор SP5357
Справочник.ВидыСубконто (P)ИдРеквизита SP5358
Справочник.ГТД Row ID ROW_ID
Справочник.ГТД ID object ID
Справочник.ГТД object description DESCR
Справочник.ГТД Object is Marked for ISMARK
Справочник.ГТД Version stamp VERSTAMP
Справочник.ГТД (P)Комментарий SP569
Справочник.ДвиженияДенежныхСредств Row ID ROW_ID
Справочник.ДвиженияДенежныхСредств ID object ID
Справочник.ДвиженияДенежныхСредств object code CODE
Справочник.ДвиженияДенежныхСредств object description DESCR
Справочник.ДвиженияДенежныхСредств Object is Marked for ISMARK
Справочник.ДвиженияДенежныхСредств Version stamp VERSTAMP
Справочник.ДвиженияРегистров Row ID ROW_ID
Справочник.ДвиженияРегистров ID object ID
Справочник.ДвиженияРегистров ID parent obj PARENTID
Справочник.ДвиженияРегистров object code CODE
Справочник.ДвиженияРегистров object description DESCR
Справочник.ДвиженияРегистров Parent in other tabl PARENTEXT
Справочник.ДвиженияРегистров Is Line - Folder ISFOLDER
Справочник.ДвиженияРегистров Object is Marked for ISMARK
Справочник.ДвиженияРегистров Version stamp VERSTAMP
Справочник.ДвиженияРегистров (P)ВидРегистра SP2538
Справочник.ДвиженияРегистров (P)ЗнакДвижения SP2539
Справочник.ДвиженияРегистров (P)ВидСтатус SP2857
Справочник.ДвиженияРегистров  TSP2857
Справочник.ДвиженияРегистров (P)КодОперации SP2541
Справочник.Договоры Row ID ROW_ID
Справочник.Договоры ID object ID
Справочник.Договоры ID parent obj PARENTID
Справочник.Договоры object code CODE
Справочник.Договоры object description DESCR
Справочник.Договоры Parent in other tabl PARENTEXT
Справочник.Договоры Is Line - Folder ISFOLDER
Справочник.Договоры Object is Marked for ISMARK
Справочник.Договоры Version stamp VERSTAMP
Справочник.Договоры (P)ВалютаВзаиморасче SP668
Справочник.Договоры (P)ТипЦен SP1948
Справочник.Договоры (P)Скидка SP1920
Справочник.Договоры (P)ГлубинаКредита SP870
Справочник.Договоры (P)СуммаКредита SP2285
Справочник.Договоры (P)НеКонтролироватьК SP4764
Справочник.Договоры (P)ФиксироватьКурсЗа SP8803
Справочник.Единицы Row ID ROW_ID
Справочник.Единицы ID object ID
Справочник.Единицы Parent in other tabl PARENTEXT
Справочник.Единицы Object is Marked for ISMARK
Справочник.Единицы Version stamp VERSTAMP
Справочник.Единицы (P)ОКЕИ SP79
Справочник.Единицы (P)Вес SP76
Справочник.Единицы (P)Коэффициент SP78
Справочник.Единицы (P)ШтрихКод SP80
Справочник.ЗначенияСвойств Row ID ROW_ID
Справочник.ЗначенияСвойств ID object ID
Справочник.ЗначенияСвойств object description DESCR
Справочник.ЗначенияСвойств Parent in other tabl PARENTEXT
Справочник.ЗначенияСвойств Object is Marked for ISMARK
Справочник.ЗначенияСвойств Version stamp VERSTAMP
Справочник.ЗначенияСубконто Row ID ROW_ID
Справочник.ЗначенияСубконто ID object ID
Справочник.ЗначенияСубконто ID parent obj PARENTID
Справочник.ЗначенияСубконто object description DESCR
Справочник.ЗначенияСубконто Parent in other tabl PARENTEXT
Справочник.ЗначенияСубконто Is Line - Folder ISFOLDER
Справочник.ЗначенияСубконто Object is Marked for ISMARK
Справочник.ЗначенияСубконто Version stamp VERSTAMP
Справочник.ЗначенияСубконто (P)Значение SP5355
Справочник.Кассы Row ID ROW_ID
Справочник.Кассы ID object ID
Справочник.Кассы object code CODE
Справочник.Кассы object description DESCR
Справочник.Кассы Object is Marked for ISMARK
Справочник.Кассы Version stamp VERSTAMP
Справочник.Кассы (P)РежимККМ SP3356
Справочник.Кассы (P)ЗаводскойНомерККМ SP3355
Справочник.Кассы (P)СкладКомпании SP8322
Справочник.Каталоги Row ID ROW_ID
Справочник.Каталоги ID object ID
Справочник.Каталоги ID parent obj PARENTID
Справочник.Каталоги object code CODE
Справочник.Каталоги object description DESCR
Справочник.Каталоги Is Line - Folder ISFOLDER
Справочник.Каталоги Object is Marked for ISMARK
Справочник.Каталоги Version stamp VERSTAMP
Справочник.Каталоги (P)ВладелецКаталога SP539
Справочник.Каталоги (P)ЕдиницаПоУмолчани SP540
Справочник.Каталоги (P)Идентификатор SP541
Справочник.Каталоги (P)СпособИдентификац SP544
Справочник.Каталоги (P)XMLФайл SP543
Справочник.Каталоги (P)Комментарий SP542
Справочник.Комплектация Row ID ROW_ID
Справочник.Комплектация ID object ID
Справочник.Комплектация Parent in other tabl PARENTEXT
Справочник.Комплектация Object is Marked for ISMARK
Справочник.Комплектация Version stamp VERSTAMP
Справочник.Комплектация (P)Номенклатура SP3470
Справочник.Комплектация (P)Количество SP891
Справочник.Комплектация (P)ЦеновойКоэфф SP3760
Справочник.Контрагенты Row ID ROW_ID
Справочник.Контрагенты ID object ID
Справочник.Контрагенты ID parent obj PARENTID
Справочник.Контрагенты object code CODE
Справочник.Контрагенты object description DESCR
Справочник.Контрагенты Is Line - Folder ISFOLDER
Справочник.Контрагенты Object is Marked for ISMARK
Справочник.Контрагенты Version stamp VERSTAMP
Справочник.Контрагенты (P)ЮрФизЛицо SP521
Справочник.Контрагенты (P)ОсновнойДоговор SP667
Справочник.Контрагенты (P)ОсновнойСчет SP4137
Справочник.Контрагенты (P)Идентификатор SP573
Справочник.Контрагенты (P)ОсновноеСвойство SP4426
Справочник.Контрагенты (P)ЭлПочта SP572
Справочник.Контрагенты (P)Сайт SP583
Справочник.Контрагенты (P)Комментарий SP186
Справочник.Номенклатура Row ID ROW_ID
Справочник.Номенклатура ID object ID
Справочник.Номенклатура ID parent obj PARENTID
Справочник.Номенклатура object code CODE
Справочник.Номенклатура object description DESCR
Справочник.Номенклатура Is Line - Folder ISFOLDER
Справочник.Номенклатура Object is Marked for ISMARK
Справочник.Номенклатура Version stamp VERSTAMP
Справочник.Номенклатура (P)Артикул SP85
Справочник.Номенклатура (P)БазоваяЕдиница SP86
Справочник.Номенклатура (P)Весовой SP208
Справочник.Номенклатура (P)ВидНоменклатуры SP2417
Справочник.Номенклатура (P)МинОстаток SP97
Справочник.Номенклатура (P)НеВключатьВпрайс SP5066
Справочник.Номенклатура (P)НомерГТД SP5013
Справочник.Номенклатура (P)ОсновнаяЕдиница SP94
Справочник.Номенклатура (P)ОсновноеСвойство SP4427
Справочник.Номенклатура (P)СтавкаНДС SP103
Справочник.Номенклатура (P)СтавкаНП SP104
Справочник.Номенклатура (P)СтранаПроисхожден SP5012
Справочник.Номенклатура (P)Производитель SP9233
Справочник.Номенклатура (P)Импортер SP9234
Справочник.Номенклатура (P)АлкогольнаяПродук SP9235
Справочник.Номенклатура (P)ВидПродукции SP9236
Справочник.Номенклатура (P)ВидЛицензии SP9237
Справочник.Номенклатура (P)КоэффПересчетаДал SP9238
Справочник.Номенклатура (P)Комментарий SP95
Справочник.Номенклатура (P)ПолнНаименование SP101
Справочник.ОКЕИ Row ID ROW_ID
Справочник.ОКЕИ ID object ID
Справочник.ОКЕИ object code CODE
Справочник.ОКЕИ object description DESCR
Справочник.ОКЕИ Object is Marked for ISMARK
Справочник.ОКЕИ Version stamp VERSTAMP
Справочник.ОКЕИ (P)ПолнНаименование SP42
Справочник.ОКСМ Row ID ROW_ID
Справочник.ОКСМ ID object ID
Справочник.ОКСМ object code CODE
Справочник.ОКСМ object description DESCR
Справочник.ОКСМ Object is Marked for ISMARK
Справочник.ОКСМ Version stamp VERSTAMP
Справочник.Партии Row ID ROW_ID
Справочник.Партии ID object ID
Справочник.Партии object code CODE
Справочник.Партии Parent in other tabl PARENTEXT
Справочник.Партии Object is Marked for ISMARK
Справочник.Партии Version stamp VERSTAMP
Справочник.Партии (P)ПриходныйДокумент SP216
Справочник.Партии (P)СтранаПроисхожден SP586
Справочник.Партии (P)ГТД SP585
Справочник.Партии (P)Поставщик SP436
Справочник.Партии (P)ДоговорПоставщика SP217
Справочник.Партии (P)Свойство SP876
Справочник.Партии (P)ЗакупочнаяЦена SP2796
Справочник.ПланСчетов Row ID ROW_ID
Справочник.ПланСчетов ID object ID
Справочник.ПланСчетов ID parent obj PARENTID
Справочник.ПланСчетов object code CODE
Справочник.ПланСчетов object description DESCR
Справочник.ПланСчетов Is Line - Folder ISFOLDER
Справочник.ПланСчетов Object is Marked for ISMARK
Справочник.ПланСчетов Version stamp VERSTAMP
Справочник.ПланСчетов (P)ВидСубконто1 SP2519
Справочник.ПланСчетов (P)ВидСубконто2 SP2520
Справочник.ПланСчетов (P)ВидСубконто3 SP2521
Справочник.ПланСчетов (P)Количественный SP2522
Справочник.ПланСчетов (P)Валютный SP2523
Справочник.ПланСчетов (P)Забалансовый SP2524
Справочник.ПланСчетов (P)Сортировка SP2527
Справочник.ПолномочияПользователей Row ID ROW_ID
Справочник.ПолномочияПользователей ID object ID
Справочник.ПолномочияПользователей object code CODE
Справочник.ПолномочияПользователей object description DESCR
Справочник.ПолномочияПользователей Object is Marked for ISMARK
Справочник.ПолномочияПользователей Version stamp VERSTAMP
Справочник.ПолномочияПользователей (P)РазрешитьРедактир SP2328
Справочник.ПолномочияПользователей (P)РазрешитьПродават SP2329
Справочник.ПолномочияПользователей (P)РазрешитьПревышен SP2330
Справочник.ПолномочияПользователей (P)РазрешитьРедактир SP2331
Справочник.ПолномочияПользователей (P)РазрешитьПечатьНе SP2333
Справочник.Пользователи Row ID ROW_ID
Справочник.Пользователи ID object ID
Справочник.Пользователи object code CODE
Справочник.Пользователи object description DESCR
Справочник.Пользователи Object is Marked for ISMARK
Справочник.Пользователи Version stamp VERSTAMP
Справочник.Пользователи (P)НеЗапрашиватьПодт SP5843
Справочник.Пользователи (P)ОсновнаяВалютаВза SP1949
Справочник.Пользователи (P)ОсновнаяДатаНачал SP5578
Справочник.Пользователи (P)ОсновнаяКасса SP2643
Справочник.Пользователи (P)ОсновнаяОКЕИ SP2272
Справочник.Пользователи (P)ОсновнаяСтавкаНДС SP1950
Справочник.Пользователи (P)ОсновнаяСтавкаНП SP1951
Справочник.Пользователи (P)ОсновнаяФирма SP4010
Справочник.Пользователи (P)ОсновнойПокупател SP2274
Справочник.Пользователи (P)ОсновнойПоставщик SP2275
Справочник.Пользователи (P)ОсновнойПроект SP5727
Справочник.Пользователи (P)ОсновнойСклад SP873
Справочник.Пользователи (P)ОсновнойТипЦенПок SP1953
Справочник.Пользователи (P)ОсновнойТипЦенПро SP1954
Справочник.Пользователи (P)Пароль SP5354
Справочник.Пользователи (P)Полномочия SP2336
Справочник.Пользователи (P)ПользовательДляНа SP1952
Справочник.Пользователи (P)ЗакрыватьДокумент SP6811
Справочник.Пользователи (P)НеПоказыватьТрасс SP8122
Справочник.Пользователи (P)СпособыИспользова SP8272
Справочник.ПроводкиХозОпераций Row ID ROW_ID
Справочник.ПроводкиХозОпераций ID object ID
Справочник.ПроводкиХозОпераций ID parent obj PARENTID
Справочник.ПроводкиХозОпераций object code CODE
Справочник.ПроводкиХозОпераций object description DESCR
Справочник.ПроводкиХозОпераций Parent in other tabl PARENTEXT
Справочник.ПроводкиХозОпераций Is Line - Folder ISFOLDER
Справочник.ПроводкиХозОпераций Object is Marked for ISMARK
Справочник.ПроводкиХозОпераций Version stamp VERSTAMP
Справочник.ПроводкиХозОпераций (P)Движение SP2858
Справочник.ПроводкиХозОпераций (P)ДокНазначенД SP4003
Справочник.ПроводкиХозОпераций (P)СчетД SP2860
Справочник.ПроводкиХозОпераций  TSP2860
Справочник.ПроводкиХозОпераций (P)СубконтоД1 SP2861
Справочник.ПроводкиХозОпераций  TSP2861
Справочник.ПроводкиХозОпераций (P)СубконтоД2 SP2862
Справочник.ПроводкиХозОпераций  TSP2862
Справочник.ПроводкиХозОпераций (P)СубконтоД3 SP2863
Справочник.ПроводкиХозОпераций  TSP2863
Справочник.ПроводкиХозОпераций (P)ДокНазначенК SP4004
Справочник.ПроводкиХозОпераций (P)СчетК SP2865
Справочник.ПроводкиХозОпераций  TSP2865
Справочник.ПроводкиХозОпераций (P)СубконтоК1 SP2866
Справочник.ПроводкиХозОпераций  TSP2866
Справочник.ПроводкиХозОпераций (P)СубконтоК2 SP2867
Справочник.ПроводкиХозОпераций  TSP2867
Справочник.ПроводкиХозОпераций (P)СубконтоК3 SP2868
Справочник.ПроводкиХозОпераций  TSP2868
Справочник.ПроводкиХозОпераций (P)Сумма SP2869
Справочник.ПроводкиХозОпераций (P)Количество SP2870
Справочник.ПроводкиХозОпераций (P)Валюта SP2871
Справочник.ПроводкиХозОпераций (P)ВалСумма SP2872
Справочник.ПроводкиХозОпераций (P)ВклСуммаОперации SP4428
Справочник.ПроводкиХозОпераций (P)НомерЖурнала SP7793
Справочник.ПроводкиХозОпераций (P)МетодОпределенияВ SP3439
Справочник.ПроводкиХозОпераций (P)МетодУчетаРозницы SP6567
Справочник.ПроводкиХозОпераций (P)МетодФильтрацииПр SP7919
Справочник.ПроводкиХозОпераций (P)РаздельныйУчетТов SP8374
Справочник.ПроводкиХозОпераций (P)УчетНДСССуммовыхР SP8766
Справочник.ПроводкиХозОпераций (P)Комментарий SP2873
Справочник.Проекты Row ID ROW_ID
Справочник.Проекты ID object ID
Справочник.Проекты ID parent obj PARENTID
Справочник.Проекты object code CODE
Справочник.Проекты object description DESCR
Справочник.Проекты Is Line - Folder ISFOLDER
Справочник.Проекты Object is Marked for ISMARK
Справочник.Проекты Version stamp VERSTAMP
Справочник.Сайты Row ID ROW_ID
Справочник.Сайты ID object ID
Справочник.Сайты object code CODE
Справочник.Сайты object description DESCR
Справочник.Сайты Object is Marked for ISMARK
Справочник.Сайты Version stamp VERSTAMP
Справочник.Сайты (P)АдресСайта SP578
Справочник.Сайты (P)Пользователь SP580
Справочник.Сайты (P)Пароль SP579
Справочник.СвоиЮрЛица Row ID ROW_ID
Справочник.СвоиЮрЛица ID object ID
Справочник.СвоиЮрЛица object code CODE
Справочник.СвоиЮрЛица object description DESCR
Справочник.СвоиЮрЛица Object is Marked for ISMARK
Справочник.СвоиЮрЛица Version stamp VERSTAMP
Справочник.СвоиЮрЛица (P)ПрефиксНомеровДок SP145
Справочник.СвоиЮрЛица (P)ИНН SP135
Справочник.СвоиЮрЛица (P)ДатаРегистрации SP134
Справочник.СвоиЮрЛица (P)ОКАТО SP8476
Справочник.СвоиЮрЛица (P)ОКТМО SP9203
Справочник.СвоиЮрЛица (P)ОКВЭД SP8477
Справочник.СвоиЮрЛица (P)ОКДП SP665
Справочник.СвоиЮрЛица (P)ОКОНХ SP140
Справочник.СвоиЮрЛица (P)ОКОПФ SP4101
Справочник.СвоиЮрЛица (P)ОКПО SP141
Справочник.СвоиЮрЛица (P)ОКФС SP4102
Справочник.СвоиЮрЛица (P)ОГРН SP8478
Справочник.СвоиЮрЛица (P)КодИМНС SP5350
Справочник.СвоиЮрЛица (P)УчитыватьНДС SP4828
Справочник.СвоиЮрЛица (P)УчитыватьНП SP4829
Справочник.СвоиЮрЛица (P)МетодУчетаРозницы SP6568
Справочник.СвоиЮрЛица (P)РаздельныйУчетТов SP8375
Справочник.СвоиЮрЛица (P)НаименованиеПлате SP8547
Справочник.СвоиЮрЛица (P)ИндивидуальныйПре SP8667
Справочник.СвоиЮрЛица (P)СвидетельствоСери SP8668
Справочник.СвоиЮрЛица (P)СвидетельствоДата SP8669
Справочник.СвоиЮрЛица (P)ОКВЭД2 SP9284
Справочник.СвоиЮрЛица (P)Телефоны SP148
Справочник.СвоиЮрЛица (P)ЮрАдрес SP149
Справочник.СвоиЮрЛица (P)ФактАдрес SP144
Справочник.СвоиЮрЛица (P)ФормаСобственност SP5346
Справочник.СвоиЮрЛица (P)ОргПравФорма SP593
Справочник.СвоиЮрЛица (P)ПолнНаименование SP143
Справочник.СвоиЮрЛица (P)ОфициальноеНаимен SP664
Справочник.СвоиЮрЛица (P)ОсновнойВидДеятел SP5347
Справочник.СвоиЮрЛица (P)ДолжностьРуководи SP5348
Справочник.СвоиЮрЛица (P)НаименованиеИМНС SP2905
Справочник.СвоиЮрЛица (P)АдресИМНС SP5349
Справочник.СвоиЮрЛица (P)Комментарий SP137
Справочник.СвойстваКонтрагентов Row ID ROW_ID
Справочник.СвойстваКонтрагентов ID object ID
Справочник.СвойстваКонтрагентов Parent in other tabl PARENTEXT
Справочник.СвойстваКонтрагентов Object is Marked for ISMARK
Справочник.СвойстваКонтрагентов Version stamp VERSTAMP
Справочник.СвойстваКонтрагентов (P)ВидСвойства SP559
Справочник.СвойстваКонтрагентов (P)ЗначениеСвойства SP560
Справочник.СвойстваНоменклатуры Row ID ROW_ID
Справочник.СвойстваНоменклатуры ID object ID
Справочник.СвойстваНоменклатуры Parent in other tabl PARENTEXT
Справочник.СвойстваНоменклатуры Object is Marked for ISMARK
Справочник.СвойстваНоменклатуры Version stamp VERSTAMP
Справочник.СвойстваНоменклатуры (P)ВидСвойства SP563
Справочник.СвойстваНоменклатуры (P)ЗначениеСвойства SP564
Справочник.Скидки Row ID ROW_ID
Справочник.Скидки ID object ID
Справочник.Скидки object code CODE
Справочник.Скидки object description DESCR
Справочник.Скидки Object is Marked for ISMARK
Справочник.Скидки Version stamp VERSTAMP
Справочник.Скидки (P)Процент SP429
Справочник.Склады Row ID ROW_ID
Справочник.Склады ID object ID
Справочник.Склады object code CODE
Справочник.Склады object description DESCR
Справочник.Склады Object is Marked for ISMARK
Справочник.Склады Version stamp VERSTAMP
Справочник.Склады (P)РозничныйСклад SP56
Справочник.Склады (P)МОЛ SP425
Справочник.Склады (P)НомерСекции SP3019
Справочник.Склады (P)ОблагаетсяЕНВД SP4254
Справочник.СтавкиНП Row ID ROW_ID
Справочник.СтавкиНП ID object ID
Справочник.СтавкиНП object description DESCR
Справочник.СтавкиНП Object is Marked for ISMARK
Справочник.СтавкиНП Version stamp VERSTAMP
Справочник.СтавкиНП (P)Ставка SP36
Справочник.ТипыЦен Row ID ROW_ID
Справочник.ТипыЦен ID object ID
Справочник.ТипыЦен object code CODE
Справочник.ТипыЦен object description DESCR
Справочник.ТипыЦен Object is Marked for ISMARK
Справочник.ТипыЦен Version stamp VERSTAMP
Справочник.ТипыЦен (P)Рассчитывается SP224
Справочник.ТипыЦен (P)БазовыйТипЦен SP225
Справочник.ТипыЦен (P)Процент SP221
Справочник.ТипыЦен (P)Валюта SP4877
Справочник.ТипыЦен (P)ЦенаВклНДС SP226
Справочник.ТипыЦен (P)ЦенаВклНП SP222
Справочник.ТипыЦен (P)ПорядокОкругления SP237
Справочник.ТипыЦен (P)Комментарий SP220
Справочник.УпрАналитика Row ID ROW_ID
Справочник.УпрАналитика ID object ID
Справочник.УпрАналитика object code CODE
Справочник.УпрАналитика object description DESCR
Справочник.УпрАналитика Object is Marked for ISMARK
Справочник.УпрАналитика Version stamp VERSTAMP
Справочник.УпрАналитика (P)Комментарий SP4136
Справочник.ФизЛица Row ID ROW_ID
Справочник.ФизЛица ID object ID
Справочник.ФизЛица ID parent obj PARENTID
Справочник.ФизЛица object code CODE
Справочник.ФизЛица object description DESCR
Справочник.ФизЛица Is Line - Folder ISFOLDER
Справочник.ФизЛица Object is Marked for ISMARK
Справочник.ФизЛица Version stamp VERSTAMP
Справочник.ФизЛица (P)ПолнНаименование SP508
Справочник.ФизЛица (P)ИНН SP504
Справочник.ФизЛица (P)Телефоны SP672
Справочник.ФизЛица (P)ДокументУдЛичност SP4769
Справочник.ФизЛица (P)ЮрАдрес SP673
Справочник.ФизЛица (P)ФактАдрес SP674
Справочник.ФизЛица (P)Комментарий SP505
Справочник.Фирмы Row ID ROW_ID
Справочник.Фирмы ID object ID
Справочник.Фирмы object code CODE
Справочник.Фирмы object description DESCR
Справочник.Фирмы Object is Marked for ISMARK
Справочник.Фирмы Version stamp VERSTAMP
Справочник.Фирмы (P)ЮрЛицо SP4011
Справочник.Фирмы (P)УпрАналитика SP4012
Справочник.Фирмы (P)ОсновнойСчет SP4133
Справочник.Фирмы (P)Идентификатор SP5011
Справочник.Фирмы (P)ЭлПочта SP5010
Справочник.Фирмы (P)Комментарий SP4073
Справочник.ФП_ВыгрузкаДанных Row ID ROW_ID
Справочник.ФП_ВыгрузкаДанных ID object ID
Справочник.ФП_ВыгрузкаДанных ID parent obj PARENTID
Справочник.ФП_ВыгрузкаДанных object code CODE
Справочник.ФП_ВыгрузкаДанных object description DESCR
Справочник.ФП_ВыгрузкаДанных Is Line - Folder ISFOLDER
Справочник.ФП_ВыгрузкаДанных Object is Marked for ISMARK
Справочник.ФП_ВыгрузкаДанных Version stamp VERSTAMP
Справочник.ФП_ВыгрузкаДанных (P)Показатель SP7644
Справочник.ФП_ВыгрузкаДанных (P)Статья SP7645
Справочник.ФП_ВыгрузкаДанных (P)ПоказательДебет SP7646
Справочник.ФП_ВыгрузкаДанных (P)ПоказательКредит SP7647
Справочник.ФП_ВыгрузкаДанных (P)Подразделение SP7648
Справочник.ФП_ВыгрузкаДанных (P)Проект SP7649
Справочник.ФП_ВыгрузкаДанных (P)ВалютаБазовая SP7651
Справочник.ФП_ВыгрузкаДанных (P)Коэффициент SP7655
Справочник.ФП_ВыгрузкаДанных (P)ВидОбъекта SP7650
Справочник.ФП_ВыгрузкаДанных (P)ВалютаРасчетная SP7652
Справочник.ФП_ВыгрузкаДанных (P)СуммаФакт SP7653
Справочник.ФП_ВыгрузкаДанных (P)Примечание SP7654
Справочник.ФП_ОтборДанных Row ID ROW_ID
Справочник.ФП_ОтборДанных ID object ID
Справочник.ФП_ОтборДанных object code CODE
Справочник.ФП_ОтборДанных Parent in other tabl PARENTEXT
Справочник.ФП_ОтборДанных Object is Marked for ISMARK
Справочник.ФП_ОтборДанных Version stamp VERSTAMP
Справочник.ФП_ОтборДанных (P)Атрибут SP7658
Справочник.ФП_ОтборДанных (P)Значение SP7659
Справочник.ФП_ОтборДанных  TSP7659
Справочник.ФП_ОтборДанных (P)ДополнительныеУсл SP7660
Справочник.ФП_ОтборДанных (P)Операнд SP7662
Справочник.ФП_ОтборДанных (P)Представление SP7661
Справочник.ФП_Справочники Row ID ROW_ID
Справочник.ФП_Справочники ID object ID
Справочник.ФП_Справочники ID parent obj PARENTID
Справочник.ФП_Справочники object code CODE
Справочник.ФП_Справочники object description DESCR
Справочник.ФП_Справочники Is Line - Folder ISFOLDER
Справочник.ФП_Справочники Object is Marked for ISMARK
Справочник.ФП_Справочники Version stamp VERSTAMP
Справочник.ФП_Справочники (P)Валюта SP7667
Справочник.ФП_Справочники (P)ПоказательДебет SP7668
Справочник.ФП_Справочники (P)ПоказательКредит SP7669
